lat,long,Id,LotArea,balcony,loggia,veranda,kitchen,numberOfFloors,floor,numberOfRooms,numberOfBedrooms,ceilingHeight,numberOfBathrooms,SalePrice
41.7809323,44.8180434,252899,35,0,0,0,0,8,3,1,1,0,1,26000
41.6879869,44.8340371,252894,60,0,0,0,0,8,5,2,1,0,1,48000
41.6834168,44.83711419999999,252617,55,0,0,0,0,1,0,2,1,3,1,25000
41.6795961,44.8259206,252600,133,0,0,0,0,15,9,4,3,0,2,140000
41.6904266,44.86669699999999,252581,88,0,0,0,0,9,6,3,2,3,1,75000
41.7212295,44.7627305,252574,98,3,0,0,0,4,3,3,2,3,1,116000
41.7919557,44.8226202,252510,164,0,0,0,0,10,9,4,3,0,2,140000
41.72302632075622,44.7056758648193,252406,69,3,0,0,0,9,3,3,2,3,2,71000
41.7031601,44.8852122,252343,79,2,0,0,0,8,8,3,2,3,1,40290
41.7753973,44.7748357,252334,70,0,0,0,0,16,3,2,1,0,1,59500
41.72621789999999,44.7996908,252310,67,0,0,0,0,8,7,3,2,3,2,50000
41.72423149999999,44.7149621,252222,71,0,0,0,0,20,2,1,0,3,0,67800
41.7753973,44.7748357,252115,56,0,0,0,0,10,3,2,1,0,1,55000
41.775374,44.7214098596191,251986,186,0,0,0,0,2,0,1,1,0,1,57000
41.7104994,44.8122291,251937,192,0,0,0,0,1,0,4,3,3,1,51000
41.7266334,44.7738989,251921,54,0,0,0,0,22,15,2,1,0,1,78000
41.71025590000001,44.7737731,251882,135,1,0,0,0,12,4,4,3,0,2,140000
41.7098958,44.79695520000001,251797,35,0,0,0,0,13,8,2,1,3,1,50000
41.7202868,44.7406138,251644,50,0,0,0,0,9,3,2,1,0,1,16000
41.6908413,44.7985446,251615,45,0,0,0,0,2,2,1,1,0,1,80000
41.79842499999999,44.82406109999999,251593,78,0,0,0,0,10,10,3,2,0,1,55000
41.7279669,44.7284077,251433,120,0,0,0,0,9,2,5,4,0,2,82000
41.7212295,44.7627305,251425,61,0,0,0,0,8,4,3,2,0,0,62000
41.7267829,44.77139529999999,251423,130,0,0,0,0,8,5,5,3,0,1,93000
41.6746288,44.8395073,251420,56,0,0,0,0,31,30,1,1,0,1,50000
41.7274332,44.737804,251361,145,0,0,0,0,5,5,4,3,0,1,138000
41.76195999999999,44.8011987,251329,98,0,0,0,0,3,2,3,2,0,1,60000
41.792506913052115,44.73994367381898,251288,63,2,0,0,0,9,8,2,1,3,1,40500
41.788051,44.7488272,251281,100,0,0,0,0,12,3,3,2,0,1,39000
41.7836902,44.76484629999999,251280,49,0,0,0,0,16,9,2,1,0,1,34000
41.6331023,44.9165377,251279,130,0,0,0,0,15,12,4,3,0,1,105000
41.7258401,44.7489211,251277,57,0,0,0,0,10,8,1,1,0,1,57000
41.7344573,44.7227317,251273,85,0,0,0,0,12,5,2,2,0,1,90000
41.6900376,44.8679369,251272,87,0,0,0,0,9,8,4,3,0,1,84000
41.7800889,44.7826408,251270,47,0,0,0,0,5,4,2,1,0,1,36500
41.7836048,44.8105913,251268,75,0,0,0,0,16,4,3,2,0,1,52000
41.7345109,44.7851132,251259,78,0,0,0,0,15,7,3,2,0,1,65000
41.72423149999999,44.7149621,251257,57,0,0,0,0,19,7,2,1,0,1,47000
41.7258401,44.7489211,251255,82,0,0,0,0,5,3,4,2,0,1,70000
41.713806,44.7576208,251250,77,0,0,0,0,6,2,3,1,0,1,110000
41.80377184435867,44.77595601055908,251238,64,0,0,0,0,6,4,3,2,0,1,44000
41.69549809999999,44.8048049,251235,40,0,0,0,0,4,1,1,1,0,1,70000
41.7212878,44.7298345,251234,78,0,0,0,0,21,7,2,1,0,1,95000
41.7809323,44.8180434,251231,36,0,0,0,0,8,5,1,1,0,1,28000
41.70644739999999,44.8433368,251228,90,0,0,0,0,9,9,4,3,0,1,55000
41.7091917,44.7830763,251128,135,0,0,0,0,12,3,3,2,3,2,142000
41.76354389999999,44.7853907,251111,112,0,0,0,0,8,8,3,2,0,1,70500
41.7281631,44.78416,251106,73,0,0,0,0,8,3,3,2,0,1,80000
41.6870482,44.8797085,251104,78,0,0,0,0,1,1,3,2,0,1,43000
41.7247154,44.7110469,251094,45,0,0,0,0,16,3,2,1,0,1,49000
41.8071791,44.8294406,251090,84,0,0,0,0,2,2,4,3,0,1,54000
41.7337038,44.79695539999999,251080,65,0,0,0,0,8,8,2,1,0,1,53000
41.7098496,44.73304,251049,91,0,0,0,0,11,7,3,2,0,1,92000
41.8199618,45.699883197968205,251040,78,0,0,0,0,9,8,3,2,0,1,48000
41.7344573,44.7227317,251036,106,0,0,0,0,9,7,4,2,3,1,45000
41.7207921,44.7086281,251009,112,0,0,0,0,18,8,4,3,0,1,140000
41.7187832,44.7082022,251008,113,0,0,0,0,5,4,3,2,0,1,124000
41.7212878,44.7298345,251006,129,0,0,0,0,13,5,4,3,0,1,110000
41.7221586,44.7509864,251004,76,0,0,0,0,9,2,3,2,0,1,107000
41.7233307,44.7695406,251000,73,0,0,0,0,14,6,3,2,0,1,95000
41.7258401,44.7489211,250998,98,0,0,0,0,8,8,3,2,0,1,90000
41.7258401,44.7489211,250989,54,0,0,0,0,5,5,2,1,0,1,62000
41.7866709,44.7456335,250988,107,0,0,0,0,5,5,4,0,3,0,80000
41.8071791,44.8294406,250970,70,0,0,0,0,9,5,2,2,0,1,45000
41.8017988,44.8087424,250967,35,2,0,0,0,8,5,2,1,2,1,21000
41.763969,44.775348,250963,50,0,0,0,0,2,1,3,1,0,1,28000
41.7157847,44.7766288,250959,99,0,0,0,0,14,5,3,2,0,1,125000
41.7428749,44.7745371,250761,62,0,0,0,0,16,12,3,2,0,1,49000
41.788707,44.7591671,250753,99,0,0,0,0,9,9,5,4,0,1,85000
41.7258401,44.7489211,250750,65,0,0,0,0,5,5,2,1,0,1,75000
41.7189494,44.7636451,250749,147,0,0,0,0,16,12,4,2,0,1,94800
41.7430931,44.7350725,250744,52,0,0,0,0,14,7,2,1,0,1,35000
41.7922006,44.7553182,250740,47,0,0,0,0,11,11,2,1,0,1,55000
41.72440599999999,44.76738,250737,60,0,0,0,0,8,8,2,1,0,1,60000
41.7258401,44.7489211,250734,100,0,0,0,0,5,3,3,2,0,1,90000
41.7131432,44.7143903,250726,128,0,0,0,0,9,6,4,3,0,2,118000
41.7137018,44.7512251,250724,100,0,0,0,0,8,4,4,3,0,1,88000
41.7168522,44.767545,250723,138,0,0,0,0,7,7,5,3,0,0,115000
41.7901744,44.75223053768908,250722,110,0,0,0,0,9,9,4,3,0,1,81000
41.7274332,44.737804,250705,105,0,0,0,0,9,5,3,2,0,1,130000
41.7150937,44.7700026,250703,92,0,0,0,0,10,6,3,2,0,1,113500
41.7203048,44.7174668,250701,95,0,0,0,0,22,5,3,2,0,1,112000
41.7150937,44.7700026,250700,86,0,0,0,0,13,12,3,2,0,1,110000
41.7178943,44.7317791,250699,90,0,0,0,0,8,7,3,2,0,1,98000
41.7309268,44.74474619999999,250698,96,0,0,0,0,10,4,3,2,0,1,91000
41.7247154,44.7110469,250697,96,0,0,0,0,11,6,3,2,0,1,85000
41.7274332,44.737804,250696,87,0,0,0,0,13,13,3,2,0,1,78000
41.7247154,44.7110469,250694,55,0,0,0,0,14,7,2,1,0,1,77000
41.723634,44.7631864,250691,62,0,0,0,0,10,2,3,2,0,1,68000
41.7207921,44.7086281,250688,62,0,0,0,0,25,17,3,2,0,1,59000
41.7337038,44.79695539999999,250683,80,0,0,0,0,10,6,3,2,0,1,65000
41.72563479999999,44.7338265,250678,105,0,0,0,0,9,4,4,3,0,1,130000
41.8017988,44.8087424,250671,40,0,0,0,0,12,3,2,1,0,1,35000
41.7161893,44.7708443,250664,83,0,0,0,0,8,4,3,2,0,1,69000
41.72091169999999,44.73207170000001,250652,105,0,0,0,0,10,4,3,2,0,1,140000
41.7289969,44.7272998,250648,105,0,0,0,0,9,8,4,3,0,1,82000
41.7252445,44.7562645,250643,83,0,0,0,0,12,6,3,2,0,1,115000
41.7924291,44.7601313,250636,61,0,0,0,0,9,3,2,1,0,1,47000
41.72024469999999,44.7649224,250630,80,0,0,0,0,8,3,3,2,0,1,72000
41.6683732,44.8601638,250618,52,0,0,0,0,3,1,2,1,0,1,50000
41.7150937,44.7700026,250616,93,0,0,0,0,14,7,2,1,0,1,87000
41.7207921,44.7086281,250615,75,0,0,0,0,14,11,3,2,0,1,78000
41.72287619999999,44.71746479999999,250614,65,0,0,0,0,5,5,3,2,0,1,75000
41.7302213,44.7730939,250551,48,0,0,0,0,9,3,3,2,0,1,55000
41.801126,44.8294641,250543,52,0,0,0,0,16,3,2,1,0,1,44000
41.788707,44.7591671,250521,118,0,0,0,0,16,12,3,2,0,1,77000
41.7425803,44.7791231,250493,130,0,0,0,0,7,7,4,3,0,1,100000
41.7207921,44.7086281,250483,91,0,0,0,0,18,13,3,2,0,1,110000
41.703706,44.77245610000001,250394,82,0,0,0,0,9,2,3,2,0,1,121000
41.7025581,44.7715719,250391,67,0,0,0,0,13,12,3,2,0,1,53000
41.7181711,44.7931275,250362,50,0,0,0,0,3,2,2,1,0,1,45000
41.6725352,44.8648757,250343,75,0,0,0,0,23,6,3,2,0,1,50000
41.6900376,44.8679369,250341,103,0,0,0,0,11,6,4,3,0,1,70000
41.69101089999999,44.8866466,250328,41,0,0,0,0,8,3,2,1,0,1,35000
41.700807,44.7933088,250320,45,0,0,0,0,5,1,2,1,0,1,62000
41.7934047,44.8119562,250315,68,0,0,0,0,12,10,2,1,0,1,47500
41.79842499999999,44.82406109999999,250311,80,0,0,0,0,9,6,3,3,0,1,57000
41.8002642,44.8241812,250268,47,0,0,0,0,10,9,2,1,0,1,40000
41.7046752,44.8724851,250241,50,0,0,0,0,10,8,2,1,0,1,41000
41.78844815535264,44.74913624918213,250231,68,0,0,0,0,5,1,3,2,0,1,35000
41.7204349,44.7748554,250225,82,0,0,0,0,8,1,3,2,0,1,80000
41.7924291,44.7601313,250220,72,0,0,0,0,9,8,3,2,0,1,64000
41.70831889999999,44.7963967,250219,145,0,0,0,0,2,2,5,4,0,1,120000
41.7920755,44.7553204,250214,78,0,0,0,0,10,4,3,2,0,1,80000
41.6897349,44.8706397,250198,110,0,0,0,0,9,7,4,3,0,1,55000
41.7306263,44.7631878,250106,106,0,0,0,0,12,5,4,3,0,1,127000
41.7157847,44.7766288,250105,100,0,0,0,0,14,3,4,3,0,1,123000
41.7186331,44.7805806,250103,80,0,0,0,0,10,3,3,2,0,1,120000
41.7274332,44.737804,250100,100,0,0,0,0,16,13,3,2,0,1,110000
41.7189634,44.7783731,250097,70,0,0,0,0,16,2,2,1,0,1,93000
41.7247154,44.7110469,250096,81,0,0,0,0,21,13,3,2,0,1,76000
41.71720759999999,44.7825989,250094,70,0,0,0,0,14,8,2,1,0,1,75000
41.7796191,44.7804392,250035,55,0,0,0,0,9,8,1,0,3,1,35750
41.7279173,44.73809869999999,250024,82,0,0,0,0,16,2,3,2,0,1,75000
41.7203048,44.7174668,249994,69,0,0,0,0,12,5,2,1,0,1,67000
41.7283363,44.7335547,249954,108,0,0,0,0,13,12,4,3,0,1,145000
41.7274332,44.737804,249932,145,0,0,0,0,5,5,4,3,0,1,138000
41.71720759999999,44.7825989,249929,120,0,0,0,0,16,16,4,3,0,1,135000
41.718446,44.7455597,249927,69,0,0,0,0,29,6,3,2,0,1,112000
41.7266334,44.7738989,249924,92,0,0,0,0,23,9,3,2,0,1,95000
41.7317242,44.741659,249917,62,0,0,0,0,11,11,2,1,0,1,80000
41.7499285,44.7854373,249912,98,3,0,0,0,12,8,3,2,0,1,115000
41.7203048,44.7174668,249903,54,0,0,0,0,7,5,2,1,0,1,75000
41.7266334,44.7738989,249899,62,0,0,0,0,23,9,2,1,0,1,66000
41.7203048,44.7174668,249898,65,0,0,0,0,5,4,2,1,0,1,65000
41.7329582,44.7398924,249897,53,0,0,0,0,13,11,2,1,0,1,60000
41.7247154,44.7110469,249890,54,0,0,0,0,14,3,2,1,0,1,50000
41.7187832,44.7082022,249882,61,0,0,0,0,5,4,3,2,0,1,47000
41.7459392,44.7929273,249864,32,0,0,0,0,5,2,1,1,0,0,32000
41.7131432,44.7143903,249838,103,0,0,0,0,10,9,3,2,0,1,148000
41.7131432,44.7143903,249823,51,0,0,0,0,7,4,2,1,0,1,65000
41.8159195,44.8418798,249777,66,0,0,0,0,1,0,3,2,3,0,55000
41.7917577,44.81131730000001,249764,89,0,0,0,0,13,8,3,2,0,1,71000
41.7716086,44.7793183,249738,60,0,0,0,0,14,6,3,2,0,1,78000
41.7428749,44.7745371,249705,89,0,0,0,0,9,9,5,4,0,1,71500
41.7179807,44.7811526,249666,87,0,0,0,0,22,6,3,2,0,1,135000
41.7189634,44.7783731,249665,72,0,0,0,0,23,17,2,1,0,1,135000
41.7193068,44.7803727,249664,80,0,0,0,0,15,3,3,2,0,1,130000
41.7247154,44.7110469,249662,81,0,0,0,0,22,12,3,2,0,1,100000
41.7178943,44.7317791,249660,60,0,0,0,0,12,6,2,1,0,1,66000
41.7424432,44.761506,249636,62,0,0,0,0,9,5,3,2,3,1,56000
41.7430987,44.7898637,249606,98,3,0,0,0,12,8,3,2,0,1,115000
41.7025581,44.7715719,249576,68,0,0,0,0,10,7,3,2,0,1,77000
41.7131432,44.7143903,249569,74,0,0,0,0,16,13,2,1,0,2,67000
41.6921811,44.8875192,249546,41,2,0,0,0,9,7,2,1,2,1,26000
41.7499285,44.7854373,249521,98,0,0,0,0,12,8,3,2,0,1,115000
41.7197941,44.7394075,249505,122,0,0,0,0,11,2,3,2,0,2,125000
41.7212878,44.7298345,249504,124,0,0,0,0,17,5,3,2,0,1,120000
41.7212878,44.7298345,249499,78,0,0,0,0,13,11,3,2,0,1,92000
41.7266334,44.7738989,249481,61,0,0,0,0,25,21,2,1,0,1,65000
41.7202868,44.74181732647276,249464,45,0,0,0,0,6,4,2,1,3,1,50000
41.7247154,44.7110469,249456,55,0,0,0,0,12,12,2,1,0,1,50000
41.6897349,44.8706397,249397,100,0,0,0,0,9,9,3,2,0,1,49000
41.6725352,44.8648757,249381,65,0,0,0,0,9,7,3,2,0,1,57000
41.8038268,44.8348678,249351,100,0,0,0,0,9,5,3,2,0,1,61000
41.7033976,44.786067,249332,120,0,0,0,0,2,1,5,2,0,1,90000
41.7641243,44.75559639999999,249317,60,0,0,0,0,16,4,2,1,0,1,48000
41.7274332,44.737804,249312,77,0,0,0,0,9,1,2,1,0,1,53000
41.77360669999999,44.764709,249307,64,0,0,0,0,8,8,3,2,0,1,45000
41.7010846,44.79891749999999,249304,38,0,0,0,0,2,1,2,1,0,2,37000
41.7226498,44.7673674,249283,98,0,0,0,0,8,4,4,3,0,2,79000
41.7221188,44.7080284,249214,70,0,0,0,0,23,11,3,2,0,1,85000
41.6790612,44.822133,249197,35,0,0,0,0,2,1,1,1,0,1,25000
41.7985497,44.7721655,249196,107,0,0,0,0,14,9,4,3,0,2,69000
41.7258401,44.7489211,249169,100,0,0,0,0,16,9,3,2,0,1,145000
41.7157847,44.7766288,249166,99,0,0,0,0,14,5,3,2,0,1,125000
41.7201136,44.773466,249165,125,0,0,0,0,13,10,4,3,0,1,111000
41.7237252,44.7297078,249162,90,0,0,0,0,12,9,4,3,0,1,90000
41.7285845,44.737004,249160,62,0,0,0,0,6,5,3,2,0,1,85000
41.7344573,44.7227317,249159,95,0,0,0,0,12,6,3,2,0,1,82000
41.7329582,44.7398924,249158,100,0,0,0,0,13,7,4,3,0,1,80000
41.7258401,44.7489211,249157,60,0,0,0,0,15,12,3,2,0,1,75000
41.7306263,44.7631878,249156,65,0,0,0,0,10,3,2,1,0,1,75000
41.7197941,44.740611017245314,249137,110,0,0,0,0,7,7,3,2,0,1,90000
41.779728883636274,44.78094398975372,249129,55,0,0,0,0,1,1,1,0,3,1,35750
41.7122001,44.8776588,249127,75,0,0,0,0,9,2,3,2,0,1,50000
41.70729040000001,44.8052287,249126,58,0,0,0,0,2,2,3,2,0,1,61000
41.71435049999999,44.7433475,249120,101,0,0,0,0,9,4,3,2,0,1,120000
41.7025581,44.7715719,249114,90,0,0,0,0,9,4,3,2,0,1,74000
41.731255965264765,44.693264532772254,249012,100,0,0,0,0,12,3,4,3,3,1,122000
41.797139379708845,44.74438241993168,249010,38,0,0,0,0,2,2,2,1,0,1,23000
41.7109105,44.758644,249004,91,0,0,0,0,13,4,3,2,0,1,128000
41.7001878,44.7972784,248984,44,0,0,0,0,2,2,3,1,3,1,41000
41.7131432,44.7143903,248969,60,0,0,0,0,19,14,2,1,0,1,63000
41.8038268,44.8348678,248968,85,0,0,0,0,16,14,3,2,0,1,125000
41.6986768,44.6975318,248964,51,0,0,0,0,3,2,3,2,3,1,135419
41.705058,44.7850975,248963,57,0,0,0,0,3,2,2,1,0,0,45000
41.7647062,44.7768644,248955,65,3,0,0,0,8,4,2,1,2,1,136994
41.7358205,44.7612216,248943,118,0,0,0,0,6,2,4,3,0,1,113000
41.689038,44.8875062,248940,41,3,0,0,0,9,7,2,1,2,1,26000
41.7332995,44.7569396,248928,77,0,0,0,0,6,6,4,3,0,1,89000
41.7236,44.7436801,248907,63,0,0,0,0,17,17,3,2,0,1,60000
41.7233563,44.772588,248904,40,0,0,0,0,7,3,1,1,0,1,70000
41.7322525,44.7874747,248893,105,0,0,0,0,12,4,4,3,0,2,65000
41.7299163,44.7993136,248882,65,0,0,0,0,8,4,3,2,0,1,70000
41.7252445,44.7562645,248879,115,1,0,0,0,6,2,3,2,0,1,94000
41.801126,44.8294641,248852,93,0,0,0,0,9,8,3,2,0,2,52000
41.7087169,44.7950723,248849,83,0,0,0,0,2,1,3,2,0,1,66000
41.7225982,44.7620036,248842,89,0,0,0,0,9,8,3,2,0,1,80000
41.7924326,44.7403179,248837,54,0,0,0,0,11,7,2,1,0,1,36500
41.7247154,44.7110469,248832,74,0,0,0,0,16,3,3,2,0,1,76000
41.75932100000001,44.7728352,248831,78,0,0,0,0,6,3,3,2,0,1,70000
41.7233563,44.772588,248829,40,0,0,0,0,7,3,2,1,0,1,59000
41.7676347,44.7914853,248820,84,0,0,0,0,13,7,3,2,0,1,75000
41.78679899999999,44.7668664,248744,146,0,0,0,0,9,1,5,3,0,1,79000
41.7924326,44.7403179,248733,96,0,0,0,0,9,2,4,2,0,1,70000
41.7308669,44.7567507,248665,117,0,0,0,0,9,2,3,1,2,1,75000
41.7025581,44.7715719,248657,165,0,0,0,0,14,4,4,3,0,2,142000
41.713806,44.7576208,248651,77,0,0,0,0,6,2,3,2,0,1,110000
41.7137018,44.7512251,248647,60,0,0,0,0,12,11,3,2,0,1,90000
41.807808994016234,44.82747263385668,248645,60,0,0,0,0,1,0,3,2,3,1,40000
41.7131432,44.7143903,248642,59,0,0,0,0,11,9,2,1,0,1,70000
41.7109105,44.758644,248641,65,0,0,0,0,4,4,3,2,0,1,120000
41.6891979,44.8016493,248639,60,0,0,0,0,3,3,3,1,0,1,70000
41.7028391,44.7834203,248634,58,0,0,0,0,9,1,3,2,0,1,55000
41.75932100000001,44.7728352,248633,77,0,0,0,0,9,4,3,2,0,1,69300
41.69499999999999,44.78916699999999,248624,35,0,0,0,0,3,1,1,1,0,2,19000
41.7908848,44.7648869,248610,55,0,0,0,0,18,2,2,1,0,1,47000
41.7283363,44.7335547,248601,60,0,0,0,0,11,8,3,2,0,1,57000
41.69101089999999,44.8866466,248597,42,0,0,0,0,9,8,2,1,0,1,16000
41.7079155,44.8028652,248584,130,0,0,0,0,2,2,4,3,0,1,100000
41.7920755,44.7553204,248561,85,0,0,0,0,15,4,2,1,0,1,24500
41.7205623,44.763241,248552,128,0,0,0,0,22,5,4,3,0,2,115000
41.8038051,44.8240395,248546,52,0,0,0,0,9,9,1,1,0,1,35000
41.7258401,44.7489211,248531,59,0,0,0,0,8,8,2,1,0,1,63000
41.6751961,44.8197261,248510,130,0,0,0,0,9,6,5,3,0,1,105000
41.6839477,44.840231,248503,56,0,0,0,0,21,19,2,1,0,1,147000
41.7925327,44.8173656,248499,51,0,0,0,0,2,0,3,2,2,1,55000
41.7226352,44.7697317,248494,94,0,0,0,0,9,6,2,1,0,1,90000
41.7767602,44.807966,248493,78,0,0,0,0,8,4,4,3,0,1,57500
41.73435622891729,44.780674081147616,248490,52,0,0,0,0,9,1,2,0,3,2,65000
41.7316027,44.785331,248485,103,0,0,0,0,5,5,5,2,0,1,66000
41.7395095,44.7810259,248469,60,0,0,0,0,8,1,3,2,0,1,55000
41.768383,44.7454906,248436,38,0,0,0,0,16,3,2,1,0,1,37500
41.7940331,44.8077986,248435,37,0,0,0,0,10,9,2,1,0,1,27000
41.7943848,44.8213708,248434,73,0,0,0,0,9,9,3,2,0,1,60000
41.7317242,44.741659,248413,49,0,0,0,0,15,1,2,0,3,0,36000
41.7435355,44.7719876,248407,79,0,0,0,0,16,7,3,2,0,1,73000
41.8048599,44.8197341,248403,115,0,0,0,0,3,2,4,3,0,1,93000
41.7441661,44.7724067,248375,114,0,0,0,0,9,5,4,3,0,1,85000
41.7332995,44.7569396,248371,77,0,0,0,0,6,6,4,2,0,1,89000
41.7189634,44.7783731,248259,85,0,0,0,0,5,2,3,2,0,1,102000
41.78797192850794,44.818177826458765,248242,69,0,0,0,0,17,17,3,2,3,1,52000
41.7109467,44.8154198,248214,192,0,0,0,0,1,0,4,3,3,1,53000
41.6839477,44.840231,248167,65,0,0,0,0,2,1,3,2,0,1,48000
41.7449947,44.7782107,248079,65,0,0,0,0,9,1,3,2,0,1,62000
41.7843594,44.759059,248067,50,0,0,0,0,7,4,2,1,0,1,32500
41.72344099999999,44.750855,247991,90,0,0,0,0,3,2,4,2,0,1,117000
41.7853734,44.7657853,247989,55,0,0,0,0,10,6,2,1,0,1,110000
41.7340251,44.7838193,247984,50,0,0,0,0,10,5,2,1,0,1,44000
41.8002642,44.8241812,247972,150,0,0,0,0,3,3,4,2,0,0,87500
41.7149916,44.7816758,247956,42,0,0,0,0,8,2,2,1,0,1,39000
41.7344573,44.7227317,247952,85,0,0,0,0,1,0,4,3,0,1,65000
41.67823689999999,44.87352449999999,247946,49,0,0,0,0,15,9,2,1,0,2,38000
41.7253648,44.7899554,247850,40,0,0,0,0,8,7,1,1,3,1,36000
41.80190885088253,44.80974259299492,247846,50,0,0,0,0,10,5,2,1,3,1,24500
41.6988885,44.7973688,247824,40,0,0,0,0,2,0,2,2,0,1,17000
41.6695955,44.8852999,247798,54,0,0,0,0,15,13,3,2,0,1,44000
41.7030924,44.7747835,247792,118,0,0,0,0,11,4,4,3,0,2,130000
41.7274332,44.737804,247786,100,0,0,0,0,9,1,4,3,0,2,67000
41.7908848,44.7648869,247774,66,0,0,0,0,16,14,3,2,0,1,56000
41.7373166,44.7955718,247656,60,0,0,0,0,3,0,3,2,0,1,38000
41.6986768,44.6975318,247637,96,0,0,0,0,2,0,2,1,0,1,16000
41.749998,44.7988576,247636,95,0,0,0,0,1,0,2,1,0,1,30000
41.7311317,44.809366,247625,65,0,0,0,0,1,0,3,2,0,1,135000
41.6839971,44.851061,247619,67,0,0,0,0,3,0,2,1,0,1,25000
41.7991135,44.8523337,247582,96,0,0,0,0,1,0,6,2,0,1,35000
41.72386024693132,44.7377872467041,247390,67,0,0,0,0,11,1,1,0,3,0,52000
41.73255109999999,44.7858189,247364,105,0,0,0,0,1,0,2,1,0,1,32000
41.8215712,44.82304569999999,247357,130,0,0,0,0,2,0,4,2,0,1,70000
41.789684,44.8240961,247296,120,0,0,0,0,2,0,5,2,0,1,35000
41.7701263,44.7511697,247269,47,0,0,0,0,11,10,2,1,0,1,44100
41.7815957,44.81518677648699,247267,49,0,0,0,0,10,3,2,1,0,1,37000
41.7458573,44.7983247,247253,65,0,0,0,0,2,0,2,1,0,1,20000
41.7874655,44.7572972,247174,85,1,1,1,0,7,3,3,2,0,1,70000
41.7868214,44.7575408,247168,78,2,0,0,0,18,12,3,2,0,1,75000
41.7924291,44.7601313,247165,72,1,0,0,0,17,11,3,2,0,2,62000
41.7808641,44.7969473,247164,40,0,0,0,0,8,7,1,1,0,0,30000
41.6683732,44.8601638,247161,76,0,0,0,0,6,2,3,2,0,0,75000
41.6871107,44.82345970000001,247160,50,0,0,0,0,10,5,2,1,0,1,70000
41.78679899999999,44.7668664,247155,131,0,0,0,0,5,2,4,3,0,2,98250
41.7924326,44.7403179,247126,50,3,0,0,0,10,7,3,2,0,1,40000
41.788707,44.7591671,247111,100,1,1,0,0,16,16,3,3,0,2,56000
41.7957822,44.7497488,247107,110,0,0,0,0,9,5,4,3,0,2,77500
41.70631119999999,44.7748098,247034,105,0,0,0,0,7,7,3,2,3,1,140000
41.7176501,44.7717158,247017,82,0,0,0,0,11,6,3,2,0,1,97580
41.7232584,44.75890099999999,247015,60,0,0,0,0,10,7,2,1,0,1,80000
41.7004538,44.7971123,247012,44,0,0,0,0,2,2,3,2,0,1,40000
41.726695,44.7924672,247009,44,0,0,0,0,3,3,2,1,0,1,35000
41.7203808,44.7142694,247008,75,0,0,0,0,15,10,3,2,0,1,75000
41.7541398,44.7615328,246981,100,0,0,0,0,9,2,3,2,0,1,75000
41.7258401,44.7489211,246979,79,0,0,0,0,5,3,2,1,3,1,76000
41.7858118,44.7567218,246891,50,0,0,0,0,8,7,2,1,0,1,39500
41.74264220000001,44.7885871,246679,58,0,0,0,0,8,3,2,1,0,1,42000
41.7109105,44.758644,246662,101,0,0,0,0,6,6,3,2,0,1,130000
41.72754949999999,44.7939351,246660,87,0,0,0,0,3,2,3,2,0,1,55000
41.7137018,44.7512251,246641,95,0,0,0,0,8,2,3,2,0,1,95000
41.7131432,44.7143903,246630,100,0,0,0,0,9,6,4,3,0,2,78000
41.71963880000001,44.746084,246602,59,0,0,0,0,19,7,2,1,0,1,105000
41.7131432,44.7143903,246600,84,0,0,0,0,16,8,4,3,0,1,93000
41.7676347,44.7914853,246562,80,0,0,0,0,5,2,3,2,0,1,55000
41.7738197,44.7936412,246560,108,0,0,0,0,5,3,3,1,0,1,50000
41.71163249999999,44.75509139999999,246554,41,0,0,0,0,14,3,2,1,2,1,45000
